渠道,产品名称,品牌,产品大类,重量(克),商品价¥,含税价¥,克单价¥/g,500g单价¥,20支成本¥
花店,健牌/箭牌/Kent True Menthol Hyper专用,Kent/健牌/箭牌,雪茄,0,24.336,36.5,,,
花店,Kent Neostick Smooth Fresh JW,Kent/健牌/箭牌,雪茄,0,27.144,40.72,,,
花店,Kent Neostick Intensely Fresh JW,Kent/健牌/箭牌,雪茄,0,27.144,40.72,,,
花店,Kent Neostick Mint Boost XW,Kent/健牌/箭牌,雪茄,0,25.74,38.61,,,
花店,好彩/LuckyStrike Tropical Boost Hyper专用 C,LuckyStrike/好彩,雪茄,0,22.464,33.7,,,
花店,好彩/LuckyStrike Berry Boost Hyper专用 C,LuckyStrike/好彩,雪茄,0,22.464,33.7,,,
花店,好彩/LuckyStrike Rich Tobacco Hyper专用 C,LuckyStrike/好彩,雪茄,0,22.464,33.7,,,
花店,好彩/LuckyStrike Dark Tobacco Hyper专用 C,LuckyStrike/好彩,雪茄,0,22.464,33.7,,,
花店,好彩/LuckyStrike Dark Menthol Hyper专用 C,LuckyStrike/好彩,雪茄,0,22.464,33.7,,,
花店,好彩/LuckyStrike Berry Menthol Hyper专用 C,LuckyStrike/好彩,雪茄,0,22.464,33.7,,,
花店,好彩/LuckyStrike Menthol Hyper专用 C,LuckyStrike/好彩,雪茄,0,22.464,33.7,,,
花店,好彩/LuckyStrike Tropical Switch Hyper专用,LuckyStrike/好彩,雪茄,0,22.464,33.7,,,
花店,好彩/LuckyStrike Berry Switch Hyper专用,LuckyStrike/好彩,雪茄,0,22.464,33.7,,,
花店,梅比乌斯/MEVIUS 蓝莓爆珠 Berry Option Ploom用,MEVIUS/梅比乌斯,雪茄,0,25.74,38.61,,,
花店,梅比乌斯/MEVIUS 黑薄荷 Black Cold Menthol Ploom用,MEVIUS/梅比乌斯,雪茄,0,25.74,38.61,,,
花店,梅比乌斯/MEVIUS 苹果爆珠 Apple Option Ploom用,MEVIUS/梅比乌斯,雪茄,0,25.74,38.61,,,
花店,梅比乌斯/MEVIUS 浓香原味 Aroma Rich Regular Ploom用,MEVIUS/梅比乌斯,雪茄,0,25.74,38.61,,,
花店,梅比乌斯/MEVIUS 柠檬爆珠 Citrus Option Ploom用,MEVIUS/梅比乌斯,雪茄,0,25.74,38.61,,,
花店,梅比乌斯/MEVIUS 淡原味 Smooth Regular Ploom用,MEVIUS/梅比乌斯,雪茄,0,25.74,38.61,,,
花店,梅比乌斯/MEVIUS 浓原味 Deep Regular Ploom用,MEVIUS/梅比乌斯,雪茄,0,25.74,38.61,,,
花店,梅比乌斯/MEVIUS 麝香葡萄爆珠 Muscat Option Ploom用,MEVIUS/梅比乌斯,雪茄,0,25.74,38.61,,,
花店,梅比乌斯/MEVIUS 梨爆珠 Pear Option Ploom用,MEVIUS/梅比乌斯,雪茄,0,25.74,38.61,,,
花店,梅比乌斯/MEVIUS 混合薄荷 Mix Mint Menthol Ploom用,MEVIUS/梅比乌斯,雪茄,0,25.74,38.61,,,
花店,梅比乌斯/MEVIUS 淡薄荷 Cold Menthol Ploom用,MEVIUS/梅比乌斯,雪茄,0,25.74,38.61,,,
花店,梅比乌斯/MEVIUS 浓薄荷 Sharp Cold Menthol Ploom用,MEVIUS/梅比乌斯,雪茄,0,25.74,38.61,,,
花店,NEO Brilliant Muscat,NEO/,雪茄,0,24.804,37.21,,,
花店,NEO Brilliant Tropical Hyper专用,NEO/,雪茄,0,24.804,37.21,,,
花店,NEO Brilliant Red Fruits Hyper专用,NEO/,雪茄,0,24.804,37.21,,,
花店,NEO Brilliant Wildberry,NEO/,雪茄,0,24.804,37.21,,,
花店,NEO Arctic Menthol Hyper专用,NEO/,雪茄,0,24.804,37.21,,,
花店,NEO Iced Menthol Hyper专用,NEO/,雪茄,0,24.804,37.21,,,
花店,NEO Classic Tobacco Hyper专用,NEO/,雪茄,0,24.804,37.21,,,
花店,NEO Brilliant Berry (glo hyper),NEO/,雪茄,0,24.804,37.21,,,
花店,NEO Chilled Menthol Hyper专用,NEO/,雪茄,0,24.804,37.21,,,
花店,Neo Chilled Menthol for hyper F,NEO/,雪茄,0,24.804,37.21,,,
花店,SENTIA 西瓜冰 Juicy Red,SENTIA/,雪茄,0,26.676,40.01,,,
花店,SENTIA 柔和原味 Smooth Gold E,SENTIA/,雪茄,0,26.676,40.01,,,
花店,SENTIA 超浓原味 Deep Bronze E,SENTIA/,雪茄,0,26.676,40.01,,,
花店,SENTIA 紫色爆珠 Purple Capsule,SENTIA/,雪茄,0,26.676,40.01,,,
花店,SENTIA 淡香草原味 Balanced Yellow E,SENTIA/,雪茄,0,26.676,40.01,,,
花店,SENTIA 浓原味 Pure Teak E,SENTIA/,雪茄,0,26.676,40.01,,,
花店,SENTIA 热带水果 Tropical Yellow E,SENTIA/,雪茄,0,26.676,40.01,,,
花店,SENTIA 浓薄荷 Frost Green E,SENTIA/,雪茄,0,26.676,40.01,,,
花店,SENTIA 黑蓝莓 Icy Purple E,SENTIA/,雪茄,0,26.676,40.01,,,
花店,SENTIA 黑薄荷 Ice Black E,SENTIA/,雪茄,0,26.676,40.01,,,
花店,SENTIA 蓝莓 Fresh Purple,SENTIA/,雪茄,0,26.676,40.01,,,
花店,SENTIA 坚果 Clear Silver E,SENTIA/,雪茄,0,26.676,40.01,,,
花店,SENTIA 青柠 Citrus Green E,SENTIA/,雪茄,0,26.676,40.01,,,
花店,SENTIA Icy Red,SENTIA/,雪茄,0,26.676,40.01,,,
花店,SENTIA 紫罗兰 Smooth Violet,SENTIA/,雪茄,0,26.676,40.01,,,
花店,SENTIA 珊瑚橙 Fresh Coral,SENTIA/,雪茄,0,26.676,40.01,,,
花店,SENTIA 薄荷 Cool Jade E,SENTIA/,雪茄,0,26.676,40.01,,,
花店,SENTIA 温和薄荷 Fresh Emerald,SENTIA/,雪茄,0,26.676,40.01,,,
花店,TEREA 百香果爆珠/绿洲爆珠 Oasis Pearl E,TEREA/,雪茄,0,29.016,43.52,,,
花店,TEREA 西瓜爆珠 Sun Pearl E,TEREA/,雪茄,0,29.016,43.52,,,
花店,TEREA 浓原味 Regular E,TEREA/,雪茄,0,29.016,43.52,,,
花店,TEREA Blossom Pearl,TEREA/,雪茄,0,29.016,43.52,,,
花店,TEREA 青提爆珠 Shine Pearl,TEREA/,雪茄,0,29.016,43.52,,,
花店,TEREA 黑冰水蜜桃/黑蜜桃薄荷 Black Fusia Menthol,TEREA/,雪茄,0,29.016,43.52,,,
花店,TEREA 超浓原味 Rich Regular E,TEREA/,雪茄,0,29.016,43.52,,,
花店,TEREA 黑冰蓝莓 Black Purple Menthol E,TEREA/,雪茄,0,29.016,43.52,,,
花店,TEREA 花香爆珠/樱花爆珠 Riviera Pearl,TEREA/,雪茄,0,29.016,43.52,,,
花店,TEREA 淡原味 Balanced Regular E,TEREA/,雪茄,0,29.016,43.52,,,
花店,TEREA 黑冰阳光/柑橘 Black Sunshine Menthol,TEREA/,雪茄,0,29.016,43.52,,,
花店,TEREA 浓薄荷 Menthol E,TEREA/,雪茄,0,29.016,43.52,,,
花店,TEREA 淡薄荷 Mint E,TEREA/,雪茄,0,29.016,43.52,,,
花店,TEREA 坚果 Smooth Regular E,TEREA/,雪茄,0,29.016,43.52,,,
花店,TEREA 蓝莓爆珠 Velvet Pearl,TEREA/,雪茄,0,29.016,43.52,,,
花店,TEREA 黑冰野莓/黑莓果 Black Ruby Menthol,TEREA/,雪茄,0,29.016,43.52,,,
花店,TEREA 黑冰薄荷 Black Menthol E,TEREA/,雪茄,0,29.016,43.52,,,
花店,TEREA 星光爆珠 Stellar Pearl,TEREA/,雪茄,0,29.016,43.52,,,
花店,TEREA 蓝莓 Purple Menthol E,TEREA/,雪茄,0,29.016,43.52,,,
花店,TEREA 水蜜桃/花香 Fusion Menthol E,TEREA/,雪茄,0,29.016,43.52,,,
花店,TEREA 檀木/雪松 Warm Regular E,TEREA/,雪茄,0,29.016,43.52,,,
花店,TEREA 青柠 Yellow Menthol E,TEREA/,雪茄,0,29.016,43.52,,,
花店,TEREA 红宝石/梅子原味 Ruby Regular E,TEREA/,雪茄,0,29.016,43.52,,,
花店,TEREA 黑冰青柠/黑柠檬 Black Yellow Menthol E,TEREA/,雪茄,0,29.016,43.52,,,
花店,TEREA 热带水果 Tropical Menthol E,TEREA/,雪茄,0,29.016,43.52,,,
花店,TEREA 柠檬 Clear Regular,TEREA/,雪茄,0,29.016,43.52,,,
花店,TEREA 洋梨 Bright Menthol E,TEREA/,雪茄,0,29.016,43.52,,,
花店,Virto Berry Click,VIRTO/,雪茄,0,27.144,40.72,,,
花店,Virto Melon Click,VIRTO/,雪茄,0,27.144,40.72,,,
花店,Virto Bright Cherry Click,VIRTO/,雪茄,0,27.144,40.72,,,
花店,Virto Iced Berry Click,VIRTO/,雪茄,0,27.144,40.72,,,
花店,Virto Dark Tobacco,VIRTO/,雪茄,0,27.144,40.72,,,
花店,Virto Menthol Click,VIRTO/,雪茄,0,27.144,40.72,,,
花店,Virto Iced Menthol Click,VIRTO/,雪茄,0,27.144,40.72,,,
花店,Virto Balanced Tobacco,VIRTO/,雪茄,0,27.144,40.72,,,
花店,Virto Mint Click,VIRTO/,雪茄,0,27.144,40.72,,,
花店,glo Hyper Pro 曜石黑,glo/,其他,0,199.836,299.75,,,
花店,glo Hyper Pro 天青蓝,glo/,其他,0,199.836,299.75,,,
花店,IQOS ILUMA i Prime 翻盖 午夜黑,IQOS/,其他,0,654.264,981.4,,,
花店,IQOS ILUMA i ONE 一体机 午夜黑 新款,IQOS/,其他,0,326.664,490.0,,,
花店,IQOS ILUMA i ONE 一体机 微风蓝 新款,IQOS/,其他,0,317.304,475.96,,,
花店,IQOS ILUMA i 侧开 午夜黑,IQOS/,其他,0,513.864,770.8,,,
花店,IQOS ILUMA i Prime 翻盖 微风蓝,IQOS/,其他,0,644.904,967.36,,,
花店,IQOS ILUMA i 侧开 微风蓝,IQOS/,其他,0,504.504,756.76,,,
花店,IQOS ILUMA i Prime 翻盖 山杨青,IQOS/,其他,0,682.344,1023.52,,,
花店,IQOS ILUMA i 侧开 银河蓝限量版,IQOS/,其他,0,607.464,911.2,,,
花店,IQOS ILUMA i Prime 翻盖 石榴红,IQOS/,其他,0,701.064,1051.6,,,
花店,IQOS ILUMA i 侧开 电光紫,IQOS/,其他,0,541.944,812.92,,,
花店,IQOS ILUMA i PRIME 翻盖 电光紫,IQOS/,其他,0,701.064,1051.6,,,
花店,IQOS ILUMA i 侧开 叶片绿,IQOS/,其他,0,513.864,770.8,,,
花店,IQOS ILUMA i 侧开 数电紫,IQOS/,其他,0,513.864,770.8,,,
花店,ploom aura 亮玄黑,ploom/,其他,0,200.304,300.46,,,
花店,ploom aura 深海蓝,ploom/,其他,0,200.304,300.46,,,
花店,ploom aura 玫瑰金,ploom/,其他,0,200.304,300.46,,,
花店,Acrema Blend 20g装,Acrema Blend/,烟丝,20.0,32.76,49.14,2.46,1230.0,33.02
花店,Amber Leaf Organic Blend 25g装,Amber Leaf/琥珀,烟丝,25.0,34.164,51.25,2.05,1025.0,28.1
花店,Amber Leaf Blonde 25g装,Amber Leaf/琥珀,烟丝,25.0,32.76,49.14,1.97,985.0,27.14
花店,Amsterdamer Grape Ice 25g装,Amsterdamer/阿姆斯特丹,烟丝,25.0,32.76,49.14,1.97,985.0,27.14
花店,Amsterdamer Coffee Ice 25g装,Amsterdamer/阿姆斯特丹,烟丝,25.0,32.76,49.14,1.97,985.0,27.14
花店,Amsterdamer Apple Ice 25g装,Amsterdamer/阿姆斯特丹,烟丝,25.0,32.76,49.14,1.97,985.0,27.14
花店,Amsterdamer Vanilla Ice 25g装,Amsterdamer/阿姆斯特丹,烟丝,25.0,32.76,49.14,1.97,985.0,27.14
花店,Amsterdamer Menthol Ice 25g装,Amsterdamer/阿姆斯特丹,烟丝,25.0,32.76,49.14,1.97,985.0,27.14
花店,Amsterdamer Original 25g装,Amsterdamer/阿姆斯特丹,烟丝,25.0,32.76,49.14,1.97,985.0,27.14
花店,Amsterdamer XXX Honest 25g装,Amsterdamer/阿姆斯特丹,烟丝,25.0,32.76,49.14,1.97,985.0,27.14
花店,Amsterdamer XXX Plain 25g装,Amsterdamer/阿姆斯特丹,烟丝,25.0,32.76,49.14,1.97,985.0,27.14
花店,老船长/Ark Royal Berry Rose Iced Tea Shag 30g装,Ark Royal/老船长,烟丝,30.0,39.312,58.97,1.97,985.0,27.14
花店,老船长/Ark Royal Berry Mix Ice Shag 30g装,Ark Royal/老船长,烟丝,30.0,39.312,58.97,1.97,985.0,27.14
花店,老船长/Ark Royal Vanilla Cream Shag 30g装,Ark Royal/老船长,烟丝,30.0,39.312,58.97,1.97,985.0,27.14
花店,老船长/Ark Royal Berry Rosetea Shag 30g装,Ark Royal/老船长,烟丝,30.0,39.312,58.97,1.97,985.0,27.14
花店,老船长/Ark Royal Paradise Tea Shag 30g装,Ark Royal/老船长,烟丝,30.0,39.312,58.97,1.97,985.0,27.14
花店,老船长/Ark Royal Wineberry Shag 30g装,Ark Royal/老船长,烟丝,30.0,39.312,58.97,1.97,985.0,27.14
花店,老船长/Ark Royal Ice Menthol Shag 30g装,Ark Royal/老船长,烟丝,30.0,39.312,58.97,1.97,985.0,27.14
花店,老船长/Ark Royal Original Shag 30g装,Ark Royal/老船长,烟丝,30.0,39.312,58.97,1.97,985.0,27.14
花店,老船长/Ark Royal Virginia Gold Shag 30g装,Ark Royal/老船长,烟丝,30.0,41.184,61.78,2.06,1030.0,28.22
花店,老船长/Ark Royal Pina Colada Shag 30g装,Ark Royal/老船长,烟丝,30.0,39.312,58.97,1.97,985.0,27.14
花店,老船长/Ark Royal Latakia Shag 30g装,Ark Royal/老船长,烟丝,30.0,41.184,61.78,2.06,1030.0,28.22
花店,老船长/Ark Royal Turkish Blend Shag 30g装,Ark Royal/老船长,烟丝,30.0,41.184,61.78,2.06,1030.0,28.22
花店,Bali Shag Halfzwal 40g装,Bali Shag/巴厘岛,烟丝,40.0,56.628,84.94,2.12,1060.0,28.94
花店,Bali Shag Rounded Virginia 40g装,Bali Shag/巴厘岛,烟丝,40.0,56.628,84.94,2.12,1060.0,28.94
花店,Bali Shag Rich Virginia 40g装,Bali Shag/巴厘岛,烟丝,40.0,56.628,84.94,2.12,1060.0,28.94
花店,Bali Shag Premium Virginia 40g装,Bali Shag/巴厘岛,烟丝,40.0,58.968,88.45,2.21,1105.0,30.02
花店,Bi Bo Fine Cut 40g装,Bi Bo/,烟丝,40.0,70.2,105.3,2.63,1315.0,35.06
花店,Black Hawk Cappuccino 100g 罐装,Black Hawk/黑鹰,烟丝,100.0,140.4,210.6,2.11,1055.0,28.82
花店,Black Spider Shag Coconut Milk 30g装,Black Spider/黑蜘蛛,烟丝,30.0,38.844,58.27,1.94,970.0,26.78
花店,Black Spider Shag Melon Menthol 30g装,Black Spider/黑蜘蛛,烟丝,30.0,38.844,58.27,1.94,970.0,26.78
花店,Black Spider Shag Menthol Max 30g装,Black Spider/黑蜘蛛,烟丝,30.0,38.844,58.27,1.94,970.0,26.78
花店,Black Spider Shag Ice Vanilla 30g装,Black Spider/黑蜘蛛,烟丝,30.0,38.844,58.27,1.94,970.0,26.78
花店,Black Spider Shag Frozen Mojito 30g装,Black Spider/黑蜘蛛,烟丝,30.0,38.844,58.27,1.94,970.0,26.78
花店,Black Spider Shag Tropical Menthol 30g装,Black Spider/黑蜘蛛,烟丝,30.0,38.844,58.27,1.94,970.0,26.78
花店,Black Spider Shag Cafe Vanilla 30g装,Black Spider/黑蜘蛛,烟丝,30.0,38.844,58.27,1.94,970.0,26.78
花店,Black Spider Shag Lemon Tea 30g装,Black Spider/黑蜘蛛,烟丝,30.0,38.844,58.27,1.94,970.0,26.78
花店,Black Spider Shag Cherry Cola 30g装,Black Spider/黑蜘蛛,烟丝,30.0,38.844,58.27,1.94,970.0,26.78
花店,Black Spider Shag Peach 30g装,Black Spider/黑蜘蛛,烟丝,30.0,38.844,58.27,1.94,970.0,26.78
花店,Black Spider Shag Mixed Nuts 30g装,Black Spider/黑蜘蛛,烟丝,30.0,38.844,58.27,1.94,970.0,26.78
花店,Black Spider Shag Orange Peel Menthol 30g装,Black Spider/黑蜘蛛,烟丝,30.0,38.844,58.27,1.94,970.0,26.78
花店,Black Spider Shag Lychee Menthol 30g装,Black Spider/黑蜘蛛,烟丝,30.0,38.844,58.27,1.94,970.0,26.78
花店,Black Spider Shag Strawberry Candy 30g装,Black Spider/黑蜘蛛,烟丝,30.0,38.844,58.27,1.94,970.0,26.78
花店,Black Spider Shag Chocolate 30g装,Black Spider/黑蜘蛛,烟丝,30.0,38.844,58.27,1.94,970.0,26.78
花店,Black Spider Shag Mango Lassi 30g装,Black Spider/黑蜘蛛,烟丝,30.0,38.844,58.27,1.94,970.0,26.78
花店,Black Spider Shag Green Tea 30g装,Black Spider/黑蜘蛛,烟丝,30.0,38.844,58.27,1.94,970.0,26.78
花店,Black Spider Shag Double Rich Custard 30g装,Black Spider/黑蜘蛛,烟丝,30.0,38.844,58.27,1.94,970.0,26.78
花店,Black Spider Shag Kyoho Menthol 30g装,Black Spider/黑蜘蛛,烟丝,30.0,38.844,58.27,1.94,970.0,26.78
花店,Black Spider Shag Marron Glace 30g装,Black Spider/黑蜘蛛,烟丝,30.0,38.844,58.27,1.94,970.0,26.78
花店,Black Spider Shag Afternoon Tea 30g装,Black Spider/黑蜘蛛,烟丝,30.0,38.844,58.27,1.94,970.0,26.78
花店,Black Spider Shag Ramune 30g装,Black Spider/黑蜘蛛,烟丝,30.0,38.844,58.27,1.94,970.0,26.78
花店,Black Spider Shag Ginger Ale 30g装,Black Spider/黑蜘蛛,烟丝,30.0,38.844,58.27,1.94,970.0,26.78
花店,Black Spider Shag Muscat 30g装,Black Spider/黑蜘蛛,烟丝,30.0,38.844,58.27,1.94,970.0,26.78
花店,Black Spider Shag Amazon Guarana 30g装,Black Spider/黑蜘蛛,烟丝,30.0,38.844,58.27,1.94,970.0,26.78
花店,Black Spider Shag Yuzu 30g装,Black Spider/黑蜘蛛,烟丝,30.0,38.844,58.27,1.94,970.0,26.78
花店,Black Spider Shag Virginia Plus 30g装,Black Spider/黑蜘蛛,烟丝,30.0,38.844,58.27,1.94,970.0,26.78
花店,Black Spider Shag Kir Royale 30g装,Black Spider/黑蜘蛛,烟丝,30.0,38.844,58.27,1.94,970.0,26.78
花店,Black Spider Shag Apple Pie 30g装,Black Spider/黑蜘蛛,烟丝,30.0,38.844,58.27,1.94,970.0,26.78
花店,Black Devil Original Shag Coconut Milk 40g装,BlackDevil/黑魔鬼,烟丝,40.0,51.48,77.22,1.93,965.0,26.66
花店,Blue Note Fine Cut 40g装,Blue Note/蓝色音符,烟丝,40.0,70.2,105.3,2.63,1315.0,35.06
花店,卡布奇诺/Cappuccino 巧克力 40g装,Cappuccino/卡布奇诺,烟丝,40.0,58.968,88.45,2.21,1105.0,30.02
花店,卡布奇诺/Cappuccino 40g装,Cappuccino/卡布奇诺,烟丝,40.0,58.968,88.45,2.21,1105.0,30.02
花店,Choice Kir Royale 30g装,CHOICE/,烟丝,30.0,38.844,58.27,1.94,970.0,26.78
花店,Choice Cafe 30g装,CHOICE/,烟丝,30.0,38.844,58.27,1.94,970.0,26.78
花店,Choice Original 30g装,CHOICE/,烟丝,30.0,38.844,58.27,1.94,970.0,26.78
花店,Choice Rhubarb 30g装,CHOICE/,烟丝,30.0,38.844,58.27,1.94,970.0,26.78
花店,Colts Vanilla 30g装,COLTS/,烟丝,30.0,39.78,59.67,1.99,995.0,27.38
花店,Colts Fruity Jasmine 30g装,COLTS/,烟丝,30.0,39.78,59.67,1.99,995.0,27.38
花店,Colts Green Tea 30g装,COLTS/,烟丝,30.0,39.78,59.67,1.99,995.0,27.38
花店,Colts Lychee 30g装,COLTS/,烟丝,30.0,39.78,59.67,1.99,995.0,27.38
花店,Colts Apple & Cinnamon 30g装,COLTS/,烟丝,30.0,39.78,59.67,1.99,995.0,27.38
花店,Colts 100% Natural 30g装,COLTS/,烟丝,30.0,39.78,59.67,1.99,995.0,27.38
花店,Colts Clear Menthol 30g装,COLTS/,烟丝,30.0,39.78,59.67,1.99,995.0,27.38
花店,Colts Cherry 30g装,COLTS/,烟丝,30.0,39.78,59.67,1.99,995.0,27.38
花店,Colts Smooth Taste 30g装,COLTS/,烟丝,30.0,39.78,59.67,1.99,995.0,27.38
花店,Dora Watermelon 30g装,DORA/,烟丝,30.0,42.12,63.18,2.11,1055.0,28.82
花店,Dora Peach Cream 30g装,DORA/,烟丝,30.0,42.12,63.18,2.11,1055.0,28.82
花店,Dora Walnut Cream 30g装,DORA/,烟丝,30.0,42.12,63.18,2.11,1055.0,28.82
花店,Dora Ice 30g装,DORA/,烟丝,30.0,42.12,63.18,2.11,1055.0,28.82
花店,Dora Creme Brulee 30g装,DORA/,烟丝,30.0,42.12,63.18,2.11,1055.0,28.82
花店,Dora  Acai 30g装,DORA/,烟丝,30.0,42.12,63.18,2.11,1055.0,28.82
花店,Dora Cherry 30g装,DORA/,烟丝,30.0,42.12,63.18,2.11,1055.0,28.82
花店,Dora Yellow Virginia 30g装,DORA/,烟丝,30.0,42.12,63.18,2.11,1055.0,28.82
花店,Drum 50g装,DRUM/,烟丝,50.0,65.52,98.28,1.97,985.0,27.14
花店,Flandria Spanish Virginia 25g装,Flandria/佛朗德里亚,烟丝,25.0,35.568,53.35,2.13,1065.0,29.06
花店,Flandria Original 25g装,Flandria/佛朗德里亚,烟丝,25.0,35.568,53.35,2.13,1065.0,29.06
花店,Flandria Virginia 25g装,Flandria/佛朗德里亚,烟丝,25.0,35.568,53.35,2.13,1065.0,29.06
花店,Flandria Vanilla 25g装,Flandria/佛朗德里亚,烟丝,25.0,35.568,53.35,2.13,1065.0,29.06
花店,Flandria Gold 25g装,Flandria/佛朗德里亚,烟丝,25.0,35.568,53.35,2.13,1065.0,29.06
花店,Flandria Black 25g装,Flandria/佛朗德里亚,烟丝,25.0,35.568,53.35,2.13,1065.0,29.06
花店,Flandria Silver 25g装,Flandria/佛朗德里亚,烟丝,25.0,35.568,53.35,2.13,1065.0,29.06
花店,Flandria Natural 25g装,Flandria/佛朗德里亚,烟丝,25.0,35.568,53.35,2.13,1065.0,29.06
花店,金色混合/Golden Blend's Virginia 30g装,Golden Blend's/金色混合,烟丝,30.0,42.12,63.18,2.11,1055.0,28.82
花店,金色混合/Golden Blend's Aromatic Shag 30g装,Golden Blend's/金色混合,烟丝,30.0,42.12,63.18,2.11,1055.0,28.82
花店,Golden Virginia 50g装,Golden Virginia/金色佛吉尼亚,烟丝,50.0,65.52,98.28,1.97,985.0,27.14
花店,Harvest Shag Cherry 30g装,HARVEST/,烟丝,30.0,38.844,58.27,1.94,970.0,26.78
花店,Harvest Shag Vanilla 30g装,HARVEST/,烟丝,30.0,38.844,58.27,1.94,970.0,26.78
花店,Hi-Tabaco Virginia Gold 30g装,Hi-Tabaco/,烟丝,30.0,50.544,75.82,2.53,1265.0,33.86
花店,Hi-Tabaco Non-Additive Premium 30g装,Hi-Tabaco/,烟丝,30.0,50.544,75.82,2.53,1265.0,33.86
花店,Hi-Tabaco Dark Fire 30g装,Hi-Tabaco/,烟丝,30.0,43.992,65.99,2.2,1100.0,29.9
花店,JBR Vanilla 30g装,JBR/,烟丝,30.0,42.12,63.18,2.11,1055.0,28.82
花店,JBR Blueberry Mint 30g装,JBR/,烟丝,30.0,42.12,63.18,2.11,1055.0,28.82
花店,JBR Two Apple 30g装,JBR/,烟丝,30.0,42.12,63.18,2.11,1055.0,28.82
花店,JBR Grape 30g装,JBR/,烟丝,30.0,42.12,63.18,2.11,1055.0,28.82
花店,伐木工/Lumber Jack Original 25g装,Lumber Jack/伐木工,烟丝,25.0,32.76,49.14,1.97,985.0,27.14
花店,伐木工/Lumber Jack Light 25g装,Lumber Jack/伐木工,烟丝,25.0,32.76,49.14,1.97,985.0,27.14
花店,曼尼顿/Manitou Gold 80g罐装,Manitou/曼尼顿,烟丝,80.0,113.256,169.88,2.12,1060.0,28.94
花店,曼尼顿/Manitou Gold 30g装,Manitou/曼尼顿,烟丝,30.0,42.588,63.88,2.13,1065.0,29.06
花店,曼尼顿/Manitou Organic 25g装,Manitou/曼尼顿,烟丝,25.0,42.588,63.88,2.56,1280.0,34.22
花店,Pepe Dark Green 30g装,PEPE/,烟丝,30.0,39.312,58.97,1.97,985.0,27.14
花店,Pepe Rich Green 30g装,PEPE/,烟丝,30.0,39.312,58.97,1.97,985.0,27.14
花店,Pepe Organic Shag 30g装,PEPE/,烟丝,30.0,42.12,63.18,2.11,1055.0,28.82
花店,Pepe Easy Green 30g装,PEPE/,烟丝,30.0,39.312,58.97,1.97,985.0,27.14
花店,Pepe Rich Green Shag 100g 罐装,PEPE/,烟丝,100.0,127.296,190.94,1.91,955.0,26.42
花店,Pepe Dark Green Shag 100g 罐装,PEPE/,烟丝,100.0,127.296,190.94,1.91,955.0,26.42
花店,Pepe Easy Green Shag 100g 罐装,PEPE/,烟丝,100.0,127.296,190.94,1.91,955.0,26.42
花店,Pepe Organic Shag 100g 罐装,PEPE/,烟丝,100.0,127.296,190.94,1.91,955.0,26.42
花店,Perfect Blend Fine Cut 40g装,Perfect Blend/完美混合,烟丝,40.0,65.988,98.98,2.47,1235.0,33.14
花店,Pueblo Natural Shag 30g装,PUEBLO/普韦布洛,烟丝,30.0,42.12,63.18,2.11,1055.0,28.82
花店,Pueblo Natural Shag Blue 30g装,PUEBLO/普韦布洛,烟丝,30.0,42.12,63.18,2.11,1055.0,28.82
花店,Pueblo Natural Shag Orange 30g装,PUEBLO/普韦布洛,烟丝,30.0,42.12,63.18,2.11,1055.0,28.82
花店,Pueblo Natural Shag Pink 30g装,PUEBLO/普韦布洛,烟丝,30.0,42.12,63.18,2.11,1055.0,28.82
花店,Pueblo Natural Shag 100g装,PUEBLO/普韦布洛,烟丝,100.0,135.72,203.58,2.04,1020.0,27.98
花店,Pueblo Natural Shag Blue 100g装,PUEBLO/普韦布洛,烟丝,100.0,135.72,203.58,2.04,1020.0,27.98
花店,R&W Gold 30g装,R&W/,烟丝,30.0,51.012,76.52,2.55,1275.0,34.1
花店,R&W Premium 30g装,R&W/,烟丝,30.0,51.012,76.52,2.55,1275.0,34.1
花店,R&W Classic 30g装,R&W/,烟丝,30.0,51.012,76.52,2.55,1275.0,34.1
花店,R&W Green 30g装,R&W/,烟丝,30.0,51.012,76.52,2.55,1275.0,34.1
花店,R&W Classic Shag 100g Paper Can,R&W/,烟丝,100.0,166.14,249.21,2.49,1245.0,33.38
花店,R&W Green 100g Paper Can,R&W/,烟丝,100.0,166.14,249.21,2.49,1245.0,33.38
花店,R&W Premium 100g Paper Can,R&W/,烟丝,100.0,166.14,249.21,2.49,1245.0,33.38
花店,红牛/RED BULL Blueberry Mint 40g装,RED BULL/红牛,烟丝,40.0,56.16,84.24,2.11,1055.0,28.82
花店,红牛/RED BULL Two Apple 40g装,RED BULL/红牛,烟丝,40.0,56.16,84.24,2.11,1055.0,28.82
花店,红牛/RED BULL Halfzware Shag 40g装,RED BULL/红牛,烟丝,40.0,56.16,84.24,2.11,1055.0,28.82
花店,红牛/RED BULL Blond Shag 40g装,RED BULL/红牛,烟丝,40.0,56.16,84.24,2.11,1055.0,28.82
花店,红牛/RED BULL Zware Shag 40g装,RED BULL/红牛,烟丝,40.0,56.16,84.24,2.11,1055.0,28.82
花店,红场/Red Field Honey 20g装,RED FiELD/红场,烟丝,20.0,26.208,39.31,1.97,985.0,27.14
花店,红场/Red Field Plum 20g装,RED FiELD/红场,烟丝,20.0,26.208,39.31,1.97,985.0,27.14
花店,红场/Red Field Natural 20g装,RED FiELD/红场,烟丝,20.0,26.208,39.31,1.97,985.0,27.14
